partition,node,degree centrality,closeness centrality,betweenness centrality,eigenvector centrality,harmonic centrality,total centrality score,average tweet similarity,follower to following ratio,individual_profile_similarity,density,diameter,average path length,clustering coefficient,network size,average profile similarity,network size ratio,total community influence score,total similarity score,total influence score,total value of user
89,sassyla35278765,0.00084317,0.003338766,1.52E-06,1.58E-38,0.005949821,0.015773396,0.547958654,1.86E-05,0.412240396,0.0769,0.333333333,0.377984085,0,27,0.345559906,0.011612903,0.009153493,0.493272828,0.023659196,0.37586942
174,_____wimpy,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.612078756,1.93E-05,0.315568947,0.6667,0.166666667,0.245009074,0,2,0.395392858,0.000860215,0.000927635,0.500112181,0.002968782,0.375826331
371,redhatgov,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.393022403,0.000378316,0.610282731,1,0.083333333,0.183756806,0,1,0.319982006,0.000430108,0.000544985,0.500209767,0.002504886,0.375783547
6,tenderserve,0.000421585,0.010264875,0,1.95E-12,0.017634409,0.044084073,0.430205569,5.25E-05,0.564497475,0.0244,0.166666667,0.363031738,0,81,0.27987764,0.03483871,0.019304073,0.48093374,0.060169411,0.375742657
0,jmgibson07,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,4.70E-06,0.450859206,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.467853933,0.099290845,0.375713161
28,kwame_agyei,0.000421585,0.002331774,0,1.21E-44,0.004086022,0.010646134,0.653940682,5.19E-05,0.389546206,0.1053,0.166666667,0.34817079,0,18,0.269150196,0.007741935,0.004801064,0.49599491,0.014699903,0.375671158
89,steve29696155,0.000421585,0.003212775,0,1.45E-38,0.005663082,0.014472336,0.522664079,2.05E-05,0.437826821,0.0769,0.333333333,0.377984085,0,27,0.345559906,0.011612903,0.009153493,0.493388329,0.02242704,0.375648007
13,risefallnickbck,0.007166948,0.004282116,1.73E-05,3.55E-45,0.007311828,0.029229947,0.443151522,0.000880082,0.449941435,0.1111,0.166666667,0.347096189,0,17,0.403874337,0.007311828,0.00456889,0.489793446,0.032890709,0.375567762
27,prasadja,0.000421585,0.018491691,0,2.15E-08,0.040081163,0.091830378,0.692115106,8.72E-05,0.212009328,0.0339,0.333333333,0.416916376,0,58,0.331325836,0.024946237,0.019561584,0.465447518,0.105730902,0.375518364
14,savagecomedy,0.000421585,0.010094881,0,0.049238268,0.019426523,0.12325301,0.340229459,0.016216825,0.392496418,0.0242,0.333333333,0.468219775,0,153,0.436736886,0.065806452,0.054339882,0.439332357,0.183816228,0.375453324
1,agrwal_amit,0.000421585,0.016850761,0,8.04E-09,0.03166249,0.076171649,0.415521259,6.16E-05,0.405490538,0.0207,1,0.749660488,0,136,0.359261914,0.058494624,0.10355657,0.443610888,0.170519272,0.375337984
120,shuttleakajor,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.452266031,1.03E-05,0.468461826,0.3333,0.166666667,0.306261343,0,5,0.398462462,0.002150538,0.001733824,0.498588413,0.005214486,0.375244931
2,2011dodgechall1,0.001686341,0.001007557,7.62E-07,3.89E-72,0.00172043,0.006872498,0.46281539,4.02E-05,0.460571444,0.4,0.166666667,0.294010889,0,4,0.393303657,0.00172043,0.001480736,0.497599083,0.007960617,0.375189466
121,luxtualuceat,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.418888834,1.71E-05,0.445218027,0.5,0.166666667,0.275635209,0,3,0.456020618,0.001290323,0.001215873,0.498959302,0.00373103,0.375152234
194,peacemakersola,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.479449615,2.19E-05,0.435258418,0.5,0.166666667,0.275635209,0,3,0.405415529,0.001290323,0.001215873,0.498957752,0.003735667,0.375152231
1,stephenwensley,0.00084317,0.017128521,6.90E-05,8.15E-09,0.031548159,0.077189759,0.467388647,3.34E-06,0.35195536,0.0207,1,0.749660488,0,136,0.359261914,0.058494624,0.10355657,0.442950845,0.171429593,0.375070532
258,justakimana,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.576474472,1.30E-06,0.294166103,0.5,0.166666667,0.275635209,0,3,0.449156159,0.001290323,0.001215873,0.498828407,0.003716087,0.375050327
240,senschumer,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.496918543,0.001414575,0.538728505,1,0.083333333,0.183756806,0,1,0.284204893,0.000430108,0.000544985,0.498850256,0.003487713,0.37500962
50,distrashgoblin,0.000421585,0.007620177,0,4.02E-19,0.01311828,0.032937577,0.513575,4.76E-06,0.406062094,0.0328,0.166666667,0.361488798,0,60,0.364948082,0.025806452,0.01447627,0.484893109,0.0449735,0.374913207
145,casesltd_,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.361273956,1.16E-05,0.565022866,0.5,0.166666667,0.275635209,0,3,0.392868485,0.001290323,0.001215873,0.498578514,0.003725868,0.374865352
29,nikisi_combat,0.000421585,0.00769037,0,8.35E-20,0.013405018,0.033493175,0.488138515,1.25E-05,0.43526109,0.0312,0.25,0.387748736,0,63,0.357517057,0.027096774,0.018126353,0.483441261,0.048969622,0.374823351
21,stephenbottrill,0.000421585,0.009573403,0,2.74E-13,0.016594982,0.041389768,0.338869303,8.70E-06,0.605650559,0.0256,0.333333333,0.376447509,0,77,0.325091237,0.03311828,0.024354548,0.478966981,0.062362528,0.374815868
10,chaudhrgurnam,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,1.80E-05,0.457086866,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.488341335,0.034162777,0.374796696
298,drand4life,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.619419908,2.47E-06,0.457061384,1,0.083333333,0.183756806,0,1,0.243371332,0.000430108,0.000544985,0.498850526,0.00214842,0.374675
381,laurelrosenhall,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.665330787,0.000114493,0.338375925,1,0.083333333,0.183756806,0,1,0.315252739,0.000430108,0.000544985,0.498497045,0.002254667,0.37443645
0,zodiacwolve,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,2.08E-06,0.44618871,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.466005541,0.099288361,0.374326246
335,patty_mich,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.605757841,1.32E-05,0.465357562,1,0.083333333,0.183756806,0,1,0.247519421,0.000430108,0.000544985,0.49836857,0.002158631,0.374316086
387,knoxrobbins,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.526296295,1.71E-05,0.333621492,1,0.083333333,0.183756806,0,1,0.458477095,0.000430108,0.000544985,0.498273611,0.002162266,0.374245775
56,aharbert,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.501868165,7.11E-06,0.431523697,1,0.083333333,0.183756806,0,1,0.384337289,0.000430108,0.000544985,0.498010142,0.002152819,0.374045811
158,391deltacharlie,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.543410751,5.32E-06,0.432508246,0.6667,0.166666667,0.245009074,0,2,0.340920983,0.000860215,0.000927635,0.497658244,0.002955493,0.373982557
138,marklmccune,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.564407454,1.29E-05,0.380585834,0.3333,0.166666667,0.306261343,0,5,0.36987309,0.002150538,0.001733824,0.496877173,0.005216889,0.373962102
0,scarletmature,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,5.64E-06,0.444649455,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.465396367,0.099291739,0.37387021
10,kishoreciyer1,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,1.92E-05,0.453775742,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.487030928,0.034163921,0.373814176
13,brutalpuncher1,0.000421585,0.002205938,0,8.60E-46,0.003870968,0.010115508,0.433925411,1.35E-05,0.468088143,0.1111,0.166666667,0.347096189,0,17,0.403874337,0.007311828,0.00456889,0.493323854,0.013939998,0.37347789
74,nadia_keshy,0.001264755,0.001523929,0,4.23E-36,0.002795699,0.008692614,0.524081114,1.23E-05,0.452341634,0.2273,0.333333333,0.361945224,0,15,0.32938592,0.006451613,0.00595212,0.493292501,0.013901191,0.373444674
157,clarasa66414026,0.000421585,0.000575747,0,1.95E-72,0.001075269,0.003226196,0.629663941,7.82E-05,0.400279854,0.4,0.166666667,0.294010889,0,4,0.283729458,0.00172043,0.001480736,0.496404983,0.004538374,0.373438331
137,combatsportlife,0.000421585,0.000949428,0,9.75E-63,0.00172043,0.00481212,0.527355655,2.09E-05,0.406306863,0.25,0.166666667,0.32157441,0,7,0.378163469,0.003010753,0.002222661,0.49567391,0.006691849,0.373428395
417,xojungsooyul,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.416312401,1.09E-05,0.363079551,1,0.083333333,0.183756806,0,1,0.536106886,0.000430108,0.000544985,0.497127475,0.002156463,0.373384722
1,car_train_byn,0.000421585,0.017898895,0,5.14E-08,0.034372509,0.082021631,0.364155318,1.13E-05,0.445561916,0.0207,1,0.749660488,0,136,0.359261914,0.058494624,0.10355657,0.439140961,0.176019909,0.373360698
13,skunkbomb123,0.000421585,0.002205938,0,8.60E-46,0.003870968,0.010115508,0.433925411,2.14E-05,0.467131617,0.1111,0.166666667,0.347096189,0,17,0.403874337,0.007311828,0.00456889,0.4929453,0.013947477,0.373195845
0,rz2009capx,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,4.16E-06,0.441939087,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.464323714,0.099290333,0.373065369
29,phile_h,0.000421585,0.00769037,0,8.35E-20,0.013405018,0.033493175,0.488138515,1.14E-05,0.428659588,0.0312,0.25,0.387748736,0,63,0.357517057,0.027096774,0.018126353,0.480828656,0.048968636,0.372863651
0,prettygurl85,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,1.14E-05,0.441183381,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.464024637,0.099297167,0.372842769
51,mr_ryantan,0.000421585,0.001200178,0,4.04E-58,0.002150538,0.005871938,0.48766561,2.08E-07,0.48045091,0.2,0.166666667,0.33076225,0,9,0.340497725,0.003870968,0.002699725,0.494402834,0.00812982,0.372834581
27,takhar_,0.000421585,0.018491691,0,2.15E-08,0.040081163,0.091830378,0.678792212,2.27E-05,0.215975374,0.0339,0.333333333,0.416916376,0,58,0.331325836,0.024946237,0.019561584,0.46174446,0.105669752,0.372725783
202,desmogblog,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.482228895,2.48E-05,0.4446845,1,0.083333333,0.183756806,0,1,0.38618781,0.000430108,0.000544985,0.49617859,0.002169573,0.372676336
50,pixiedreamqueer,0.000421585,0.007620177,0,4.02E-19,0.01311828,0.032937577,0.513575,5.72E-07,0.398088706,0.0328,0.166666667,0.361488798,0,60,0.364948082,0.025806452,0.01447627,0.481737567,0.044969527,0.372545557
30,haruna__bamalli,0.000421585,0.001577045,0,1.18E-52,0.002795699,0.007462821,0.63270072,2.23E-05,0.429319918,0.1538,0.166666667,0.339243334,0,12,0.243735172,0.00516129,0.003404955,0.493271582,0.010328479,0.372535806
0,princeof_gotham,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,7.14E-05,0.440094121,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.463593552,0.099354102,0.372533689
51,jaykris10,0.000421585,0.001200178,0,4.04E-58,0.002150538,0.005871938,0.48766561,2.28E-05,0.479399465,0.2,0.166666667,0.33076225,0,9,0.340497725,0.003870968,0.002699725,0.493986715,0.008151248,0.372527848
50,snackbackslackr,0.000421585,0.007620177,0,4.02E-19,0.01311828,0.032937577,0.513575,5.89E-06,0.397961428,0.0328,0.166666667,0.361488798,0,60,0.364948082,0.025806452,0.01447627,0.481687196,0.044974574,0.37250904
2,socaloverrated2,0.000421585,0.000575747,0,1.95E-72,0.001075269,0.003226196,0.448875253,1.63E-05,0.468299344,0.4,0.166666667,0.294010889,0,4,0.393303657,0.00172043,0.001480736,0.495140533,0.004479588,0.372475297
159,taykuy,0.00084317,0.000503778,1.27E-07,4.43E-83,0.000860215,0.003435854,0.43739615,6.27E-05,0.446601726,0.6667,0.166666667,0.245009074,0,2,0.426574266,0.000860215,0.000927635,0.49517769,0.004197909,0.372432745
14,catcontents,0.000421585,0.010094881,0,0.049238268,0.019426523,0.12325301,0.340229459,0.000118479,0.395142811,0.0242,0.333333333,0.468219775,0,153,0.436736886,0.065806452,0.054339882,0.440379691,0.168547963,0.372421759
31,austin_trench,0.000421585,0.014141656,0,6.29E-09,0.027290323,0.065148984,0.377285797,3.54E-06,0.539682424,0.025,0.416666667,0.428862798,0,79,0.321150827,0.033978495,0.029579281,0.466503712,0.089847077,0.372339553
394,taweili,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.352614941,2.16E-05,0.470295166,1,0.083333333,0.183756806,0,1,0.48892957,0.000430108,0.000544985,0.495679329,0.002166565,0.372301138
8,claverirakoze,0.000421585,0.019534564,0,8.44E-06,0.042486653,0.097211183,0.525934898,1.83E-05,0.324519327,0.05,0.416666667,0.451146517,0,39,0.373128267,0.016774194,0.015395576,0.460750737,0.106817725,0.372267484
124,matthaggis666,0.00084317,0.000503778,1.27E-07,4.43E-83,0.000860215,0.003435854,0.586371069,0.000597428,0.416515466,0.6667,0.166666667,0.245009074,0,2,0.306542314,0.000860215,0.000927635,0.494725221,0.004705059,0.372220181
394,dkurac,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.314734076,9.66E-05,0.507563973,1,0.083333333,0.183756806,0,1,0.48892957,0.000430108,0.000544985,0.495437101,0.002237734,0.372137259
205,doyino99,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.442045765,1.94E-05,0.452137503,1,0.083333333,0.183756806,0,1,0.416630657,0.000430108,0.000544985,0.495273378,0.002164485,0.371996155
33,dcnumerology,0.000421585,0.001451361,0,2.51E-54,0.002580645,0.006932431,0.62093686,0.000344407,0.363427402,0.1667,0.166666667,0.336887477,0,11,0.319682549,0.004731183,0.003171095,0.49259523,0.009909147,0.371923709
115,elidaskincare,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.324461705,4.71E-06,0.472835007,0.6667,0.166666667,0.245009074,0,2,0.512260241,0.000860215,0.000927635,0.494775919,0.002954908,0.371820667
21,mac123_m,0.032040472,0.018668136,0.000371011,2.42E-12,0.032616487,0.130280795,0.325155135,3.90E-05,0.537611127,0.0256,0.333333333,0.376447509,0,77,0.325091237,0.03311828,0.024354548,0.446612242,0.146698825,0.371633888
7,1cleanteen,0.000421585,0.001828529,0,1.20E-49,0.003225806,0.008523781,0.546358001,1.16E-05,0.382055598,0.1333,0.166666667,0.343012704,0,14,0.372987793,0.006021505,0.003871704,0.491548281,0.011767257,0.371603025
68,frimpon14382125,0.000421585,0.001325732,0,3.86E-56,0.002365591,0.006402126,0.445247217,1.85E-05,0.467810147,0.1818,0.166666667,0.334103283,0,10,0.390752408,0.004301075,0.002935785,0.49250142,0.008873927,0.371594547
10,aravozhukkam,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,9.28E-06,0.445471652,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.483744507,0.034154556,0.37134702
6,makokhaalvin5,0.000421585,0.010264875,0,1.95E-12,0.017634409,0.044084073,0.430205569,4.43E-05,0.549539796,0.0244,0.166666667,0.363031738,0,81,0.27987764,0.03483871,0.019304073,0.475014101,0.060161588,0.371300973
50,cookie_quail,0.000421585,0.007620177,0,4.02E-19,0.01311828,0.032937577,0.513575,5.38E-06,0.393730086,0.0328,0.166666667,0.361488798,0,60,0.364948082,0.025806452,0.01447627,0.480012603,0.044974083,0.371252973
266,jhaleyj56,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.510321669,1.77E-05,0.391509783,1,0.083333333,0.183756806,0,1,0.406239191,0.000430108,0.000544985,0.494187699,0.002162905,0.3711815
95,charlesbeatbox,0.000421585,0.001889169,0,1.55E-49,0.003369176,0.00884134,0.457077391,4.81E-05,0.451988388,0.125,0.25,0.364450998,0,15,0.389280861,0.006451613,0.004770652,0.490339335,0.01295569,0.370993424
49,mustang_matt007,0.000421585,0.018274885,0,2.73E-08,0.036079626,0.085264145,0.302040249,3.32E-05,0.534254536,0.0476,0.5,0.666305166,0,41,0.386664997,0.017634409,0.0214065,0.460504293,0.101201827,0.370678677
10,jnjarakad,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,1.00E-06,0.442829043,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.482698671,0.0341467,0.370560678
89,craigcyr3,0.000421585,0.003212775,0,1.45E-38,0.005663082,0.014472336,0.522664079,1.71E-05,0.420654151,0.0769,0.333333333,0.377984085,0,27,0.345559906,0.011612903,0.009153493,0.486592087,0.022423792,0.370550014
121,underwearonly,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.418888834,1.77E-05,0.429634088,0.5,0.166666667,0.275635209,0,3,0.456020618,0.001290323,0.001215873,0.492791815,0.003731602,0.370526762
41,mosbyjmk,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,1.57E-05,0.280258955,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.441005532,0.158439855,0.370364113
348,tcoopertraining,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.639207532,3.41E-05,0.370977078,1,0.083333333,0.183756806,0,1,0.294874036,0.000430108,0.000544985,0.492995673,0.002178402,0.370291355
14,crazy_anaconda,0.000421585,0.010638713,0,0.037844364,0.020286738,0.107702866,0.37750801,1.17E-05,0.362972975,0.0242,0.333333333,0.468219775,0,153,0.436736886,0.065806452,0.054339882,0.442401512,0.153698323,0.370225714
25,brianokullo,0.000421585,0.001169296,0,1.87E-58,0.002850998,0.0069142,0.500949613,2.27E-05,0.369359337,0.0909,0.666666667,0.751732387,0,21,0.419718137,0.009032258,0.013632379,0.487046795,0.019508599,0.370162246
173,curiosstranger1,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.326962292,1.35E-05,0.568014607,0.6667,0.166666667,0.245009074,0,2,0.408731622,0.000860215,0.000927635,0.492461349,0.002963211,0.370086814
10,guptaabhisheak,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,5.07E-06,0.441108055,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.482017574,0.034150555,0.370050819
21,scrappy786,0.000421585,0.009573403,0,2.74E-13,0.016594982,0.041389768,0.338869303,8.69E-06,0.589519737,0.0256,0.333333333,0.376447509,0,77,0.325091237,0.03311828,0.024354548,0.47258306,0.062362519,0.370027924
107,bintezain,0.000421585,0.001451361,0,2.51E-54,0.002580645,0.006932431,0.57568974,1.26E-05,0.362816137,0.1667,0.166666667,0.336887477,0,11,0.359086618,0.004731183,0.003171095,0.490040876,0.009594474,0.369929275
10,ssrpillai,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,1.25E-05,0.440278099,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.481689111,0.034157561,0.369806224
258,iradukundaalli5,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.576474472,1.98E-05,0.276383337,0.5,0.166666667,0.275635209,0,3,0.449156159,0.001290323,0.001215873,0.491790714,0.003733651,0.369776448
28,i_am_ibbu,0.000421585,0.002331774,0,1.21E-44,0.004086022,0.010646134,0.653940682,2.22E-05,0.369447663,0.1053,0.166666667,0.34817079,0,18,0.269150196,0.007741935,0.004801064,0.488040727,0.014671686,0.369698467
192,stoneisland1803,0.000421585,0.001577045,0,1.18E-52,0.002795699,0.007462821,0.617581981,1.87E-05,0.419212169,0.1538,0.166666667,0.339243334,0,12,0.259336124,0.00516129,0.003404955,0.489462188,0.010325059,0.369677906
